i_id,商品名称,sku_id,sku名称,规格属性,条码,成本价,售价,重量(kg),长(cm),宽(cm),高(cm),库存数量,品牌,供应商,标签,类目,图片URL,状态,来源接口
YH122K04,三号微笑守护蚊帐,YH122K04B02S26,三号微笑守护蚊帐,组合2;茉莉白,,,,,,,,6,,河北百泉丽人科技有限公司,电商仓库,成品类 - YH122蚊帐类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/476FCC69171D4A67ADD1E283CE179E19.png?name=微笑守护大号.png,启用,sku_query
YH122K05,四号童趣小车蚊帐,YH122K05B01S17,四号童趣小车蚊帐,组合1;丁香棕,中国,,,,,,,0,,河北百泉丽人科技有限公司,电商仓库,成品类 - YH122蚊帐类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/216E1B4E92CC452A838037ADF306C51B.png?name=四号童趣小车蚊帐中号.png,启用,sku_query
YH122K05,四号童趣小车蚊帐,YH122K05B02S17,四号童趣小车蚊帐,组合2;丁香棕,,,,,,,,0,,河北百泉丽人科技有限公司,电商仓库,成品类 - YH122蚊帐类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/18AC711DECE14CFDB78BF0A8656C8094.png?name=四号童趣小车蚊帐大号.png,启用,sku_query
YH123K01,一号小兔书包,YH123K01B01S26,一号小兔书包,组合1;茉莉白,,,,,,,,,,保定森侨箱包制造有限公司,,成品类 - YH123书包类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260520/12C11E5E898541DCBAD54C842092217A.png?name=6a6a3c4d-c442-4b6c-b451-e05349779676,启用,sku_query
YH123K02,一号小熊书包,YH123K02B01S30,一号小熊书包,组合1;琥珀棕,,,,,,,,,,保定森侨箱包制造有限公司,,成品类 - YH123书包类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260520/557EDE03A7E34E79923DD1C3F5D0CF0D.png?name=833c8860-745d-4f15-b3e5-33e34d3bc4a4,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B01S26,一号抱抱熊睡袋,组合1;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/21A3CB0AFD934FE3907A204F8960FF9D.png?name=fcb6c743-6295-4326-8190-cf20b3046c3a,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B02S26,一号抱抱熊睡袋,组合2;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/FD3A939E05B44DB19CD377F0458F0605.png?name=89fac28d-7ea0-429f-bd89-d6fd79e7e26d,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B03S26,一号抱抱熊睡袋,组合3;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/863BFC822F4A4D24BA21B81E5BD25858.png?name=60a3d37e-0fe7-46fd-ad72-a4ccba4d5511,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B01S17,一号抱抱熊睡袋,组合1;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/F67E4EB6115D4198B3F03E2C6F2342C9.png?name=004b70f1-d505-4b43-9e9e-b90e2b60d89e,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B02S17,一号抱抱熊睡袋,组合2;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/4876922B90CC42499B443F8336D70C6E.png?name=77668d3f-a9d5-4301-bc48-2fe920aa823c,启用,sku_query
YH126K01,一号抱抱熊睡袋,YH126K01B03S17,一号抱抱熊睡袋,组合3;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/94BD320B393E44E6A288AE1C840CEDF8.png?name=46e8be42-8e2d-4157-b6c3-512effb1c90b,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B01S26,一号一鹿相伴睡袋,组合1;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/6C2470C9B01447DB9785E73AE510A8EB.png?name=30a12ee9-1234-40e0-bf67-8ffe403e0bb0,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B02S26,一号一鹿相伴睡袋,组合2;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/67CC9043B1ED4CB2AEE9CEC66C6D65F1.png?name=d70fef9b-6100-4bcd-9033-1fe4b337e76a,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B03S26,一号一鹿相伴睡袋,组合3;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/50306CF875864D8C80C8FEA508B8B782.png?name=129d2a94-fceb-4c52-9107-43f4466cf911,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B01S17,一号一鹿相伴睡袋,组合1;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/CB58B4A7DE1643C2B3A85353EA997D2B.png?name=4abf109a-ee09-4c83-8b52-6e8615c8f934,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B02S17,一号一鹿相伴睡袋,组合2;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/4CF3EFB807EB4348815E8BC83173C4A9.png?name=3b1443af-9779-42e7-8efd-d0aa1753b74a,启用,sku_query
YH126K02,一号一鹿相伴睡袋,YH126K02B03S17,一号一鹿相伴睡袋,组合3;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/057BC91B090C4AA19B806E1F83E954E5.png?name=4d888433-4669-479f-bd41-3ee22c8521b3,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B01S26,一号丛林小熊睡袋,组合1;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/B89345D8FED54442898177AB6EC8BEEE.png?name=ab5d9e2c-816d-4838-a5fe-072a697832ca,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B02S26,一号丛林小熊睡袋,组合2;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/5BA27B0C79124C83BFA2072612C5CCB2.png?name=1fdd1a74-6db7-4522-987a-4017f3e5bbee,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B03S26,一号丛林小熊睡袋,组合3;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/DD649CB99703491ABF8FE84DD51BEAB3.png?name=959370fa-932d-44fa-8975-0b4fe94d1f4a,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B01S17,一号丛林小熊睡袋,组合1;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/0030655539BD4016979E5A19D5C4D603.png?name=2b406ed5-6599-4f5e-b6e8-09c98f75cd38,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B02S17,一号丛林小熊睡袋,组合2;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/6F3CB2C6AF8C4FF9B791C2E3BBB6E11F.png?name=6759a3d9-84f2-47c4-b027-083de0480d9f,启用,sku_query
YH126K03,一号丛林小熊睡袋,YH126K03B03S17,一号丛林小熊睡袋,组合3;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/3D0763D624F44B5B9F8E52B7B610AA25.png?name=6d679a4a-cb0a-434d-8912-f13d856ef645,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B01S26,一号森林密语睡袋,组合1;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/B0D439D5EDA44C81AAB53FE739FC0ED1.png?name=8cdcc7c7-4887-469f-9cc3-f5a97e9e73dd,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B03S26,一号森林密语睡袋,组合3;茉莉白,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/AC22A844608B43C8918910750579A711.png?name=0b05d23c-5124-4924-8dc2-8cfb6d76b8ec,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B01S17,一号森林密语睡袋,组合1;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/89BCC9F50AF14BCA9B2E8732104E2844.png?name=48881292-e060-43c5-89a6-9a84bdba4f29,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B02S17,一号森林密语睡袋,组合2;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/395BF0F8019342A3A45F654D803644D8.png?name=9033dd3b-99a2-4549-b120-add4d111881f,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B03S17,一号森林密语睡袋,组合3;丁香棕,,,,,,,,,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/AFBE824FEA3D452687927ABAA71B6592.png?name=4a2fbd7f-92e2-438b-b5d6-f60f9bf1fe05,启用,sku_query
YH126K04,一号森林密语睡袋,YH126K04B02S26,一号森林密语睡袋,组合2;茉莉白,,,,,,,,0,浙江英禾,安阳比比湾服装有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/CCAC84511F3840CCA1DD4C1ED7815D19.png?name=a3913d24-683d-4d8d-9319-2f3ad65d4b08,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B01S24,二号小兔睡袋,组合1;轩雅紫,,,,,,,,,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/8EDC46BDE78748D2B9176DA930D6293E.png?name=c8290496-b577-47fb-ac00-819c4dfe7490,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B03S24,二号小兔睡袋,组合3;轩雅紫,,,,,,,,,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/5573CE60E8524877A69C9AE6E303B1DE.png?name=dd0c46ba-b36e-4cb4-9e4a-2aaca60a5c35,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B01S17,二号小兔睡袋,组合1;丁香棕,,,,,,,,0,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/7560C6B73B2E4A7CB047981C86E83A02.png?name=9e9eaed2-e851-44d3-934c-273d0323461e,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B03S17,二号小兔睡袋,组合3;丁香棕,,,,,,,,0,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/855D52119747497485D01A303205E036.png?name=1c1909c0-f02b-4137-9e95-cd15635c7041,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B02S17,二号小兔睡袋,组合2;丁香棕,,,,,,,,0,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/51ABBC9DF4B74439937E0A126D84A13F.png?name=6051e521-c143-4268-96c1-408d4e12fa6e,启用,sku_query
YH126K05,二号小兔睡袋,YH126K05B02S24,二号小兔睡袋,组合2;轩雅紫,,,,,,,,,浙江英禾,高阳县魔莉纺织品有限公司,电商仓库,成品类 - YH126睡袋类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260519/6992A2A36ACB429D88BCC3368C842163.png?name=73f9d9e8-43c4-4fc3-9240-6eb5cdb15b24,启用,sku_query
YH127K01,一号防滑袜,YH127K01B01S13,一号防滑袜,组合1;暮云灰,,1.19,,,,,,0,浙江英禾,诸暨市纤悦针织有限公司,电商仓库,成品类 - YH127防滑袜,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260429/37B1AAF22BDF45F7AADB950550A05887.png?name=627227ab-101c-4a6b-b9cf-581579c6a0f9,启用,sku_query
YH128K01,一号身高贴,YH128K01B01S26,一号身高贴,组合1;茉莉白,,3,,,,,,0,浙江英禾,晨新包装--全岳材,电商仓库,成品类 - YH128身高贴类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260429/52EC055AA2894DBBBC34F202083BD584.png?name=c197dcd6-8376-4310-a43d-7808a09274f9,启用,sku_query
YH12K01,1号胡萝卜早教机,YH12K01B02S03,三号星星早教机,豪华版;雀羽蓝,,9.51,,,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250709/9A9449D4251F4D1CA31CD392EC8DCCBB.png?name=b8240508-cc36-4aae-82e5-6775ad485e4e,启用,sku_query
YH12K01,1号胡萝卜早教机,YH12K01B02S04,三号星星早教机,豪华版;千禧粉,,9.51,,,,,,0,英禾,,"桥下仓库,小件产品,批发下架",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250709/396F4B10BFF949F2803C2135AEE742EF.png?name=e4184832-a70e-464f-9fa4-4246d083c131,启用,sku_query
YH12K01,1号胡萝卜早教机,YH12K01B02S11,三号星星早教机,豪华版;琥珀黄,,9.51,,,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/F95FC373806B4851B0BD2E307DB59B50.png?name=ace9cbed-95a6-442f-b508-6a7053c25226,启用,sku_query
YH12K02,多功能音乐方向盘,YH46K01B01S04,花洒,2个一装颜色随机,,2.4,,0.12,,,,,英禾,,小件产品,成品类 - YH46花洒,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01TQSdjN1I3OUd3wFuT_!!2200785690837.jpg,启用,sku_query
YH12K02,多功能音乐方向盘,YH12K02B01S02,多功能音乐方向盘,多功能音乐方向盘,,,,,28.5,15,8,,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://p9-aio.ecombdimg.com/obj/temai/37416bbba9ac82ec893fd64438a548dbwww800-800,启用,sku_query
YH12K02,多功能音乐方向盘,YH12K02B02S03,一号胡萝卜早教机,豪华版;雀羽蓝,,8.11,,0.15,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250509/A4E6ED96246842DFB2C7581097578319.png?name=17faa322-12b1-483d-90ef-a3fe1789333a,启用,sku_query
YH12K02,多功能音乐方向盘,YH12K02B02S04,一号胡萝卜早教机,豪华版;千禧粉,,8.11,,0.15,,,,,英禾,,"桥下仓库,小件产品,批发下架",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250509/23E092A2B7704010A273A6BFEEC65BBC.png?name=f350457c-37e3-4b75-97e0-82e2a2969b8c,启用,sku_query
YH12K04,4号菠萝早教机,YH12K04B02S09,四号菠萝早教机,豪华版;琉璃绿,,8.11,,0.15,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/FA760B0588B84182BFDDFA292A1FF903.png?name=d72ff9d7-c1bf-4781-bac8-8db0b4eeef73,启用,sku_query
YH12K10,小熊故事机,YH12K10B01S02,小熊故事机,绿色,,,,,,,,,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://p9-aio.ecombdimg.com/obj/temai/9e6b71184671e0e2743917f7f14323d6www800-800,启用,sku_query
YH12K10,小熊故事机,YH12K10B02S11,六号小熊早教机,豪华版;琥珀黄,,10.8,,0.15,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/78042CB44CD7450EA8719B0F18C20493.png?name=87a1b2b2-3b5d-4feb-bd8a-a90dca790319,启用,sku_query
YH12K14,兔子故事机,YH12K14B01S03,二号兔子早教机,豪华版;雀羽蓝,,8.11,,0.09,8,3,6,,,,数据丢失,成品类 - YH12小玩具类,https://cbu01.alicdn.com/img/ibank/2020/333/459/23143954333_319021538.jpg,启用,sku_query
YH12K14,兔子故事机,YH12K14B01S12,麋鹿故事机,土耳其黄,,8.11,,0.1,,,,,,,数据丢失,成品类 - YH12小玩具类,https://cbu01.alicdn.com/img/ibank/2020/724/460/23239064427_319021538.jpg,启用,sku_query
YH12K14,兔子故事机,YH12K14B02S03,二号兔子早教机,豪华版;雀羽蓝,,8.11,,0.11,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/1B50A61AED394BF4983F09F7590A4B7B.png?name=b43d1d0c-85fe-4b1e-9454-bf73d9ba69ad,启用,sku_query
YH12K14,兔子故事机,YH12K14B02S11,二号麋鹿早教机,豪华版;琥珀黄,,8.11,,0.15,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/976549A26343445FBBAC85FCB1CDB82A.png?name=b56b2db9-6eba-48dc-b684-b708bef17cf1,启用,sku_query
YH12K14,兔子故事机,YH12K14B03S03,二号兔子早教机,雀羽蓝,,8.11,,0.09,,,,,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://cbu01.alicdn.com/img/ibank/2020/554/670/23239076455_319021538.jpg,启用,sku_query
YH12K14,兔子故事机,YH12K14B03S12,麋鹿故事机,土耳其黄,,8.11,,0.1,,,,,,,数据丢失,成品类 - YH12小玩具类,https://cbu01.alicdn.com/img/ibank/2020/032/580/23239085230_319021538.jpg,启用,sku_query
YH12K15,2号小米鼠早教机,YH12K15B02S04,二号小米鼠早教机,豪华版;千禧粉,,9.51,,10,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/4B75EDD2C5924791A547068AB0771770.png?name=2a070ebe-1321-4943-ad7a-e6d50d2b2e10,启用,sku_query
YH12K17,海洋球池,YH12K17B01S02,海洋球池,海洋球池,,26,,,,,,,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2056496624/O1CN011ynq0N5t1OIYF1r_!!2056496624.jpg,启用,sku_query
YH12K19,海洋球,YH12K19B01S14,海洋球,海洋球,,8.4,,,7,7,7,,,,小件产品,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i3/2056496624/O1CN011ynq0ZZUXT9cZVC_!!2056496624.jpg,启用,sku_query
YH12K19B02S04,7cm樱花粉200个,YH12K19B02S04,7cm樱花粉200个,,,24,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2056496624/O1CN01PYKwRN1ynq8S9mwpk_!!2056496624.jpg,启用,sku_query
YH12K19B02S06,7cm米优白200个,YH12K19B02S06,7cm米优白200个,,,24,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i3/2056496624/O1CN01FsmjnC1ynq8Ji4AH9_!!2056496624.jpg,启用,sku_query
YH12K19B02S13,7cm生石灰200个,YH12K19B02S13,7cm生石灰200个,,,24,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i4/2056496624/O1CN015k3Tc31ynq8Rfr04J_!!2056496624.jpg,启用,sku_query
YH12K19B03S14,7cm加厚单色1000个[备注颜色],YH12K19B03S14,7cm加厚单色1000个[备注颜色],,,97.4,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i1/2056496624/O1CN011ynq0cZmb6JDkR7_!!2056496624.jpg,启用,sku_query
YH12K19B03S15,7cm粉灰200个,YH12K19B03S15,7cm粉灰200个,,,24,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2056496624/O1CN01B5sWil1ynq8OP9MdV_!!2056496624.jpg,启用,sku_query
YH12K19B03S16,7cm绿灰200个,YH12K19B03S16,7cm绿灰200个,,,24,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i3/2056496624/O1CN01iZ57pB1ynq8Ji2goX_!!2056496624.jpg,启用,sku_query
YH12K20,铃铛,YH12K20B01S03,铃铛,蓝色,,,,,,,,,,,小件产品,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/TB1MAErxoR1BeNjy0FmL6T0wVXa,启用,sku_query
YH12K21,1号钢琴家音乐琴,YH12K21B02S05,一号钢琴家音乐琴,豪华版;星海蓝,,,,,,,,,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/84AB036F78A143D498CDF3E8A0809B47.png?name=818cbeb0-3f1d-4656-ac69-2ec599a2928e,启用,sku_query
YH12K22B01S02,猫头鹰不倒翁,YH12K22B01S02,一号猫头鹰不倒翁,玉清绿,,,,,,,,0,,,小件产品,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2056496624/TB2o8zBbfY85uJjSZFzXXc93VXa_!!2056496624.jpg,启用,sku_query
YH12K26B01S11,坐垫一,YH12K26B01S11,坐垫一,,,2.5,,,,,,,,,,成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2056496624/TB2M16bb6uhSKJjSspjXXci8VXa_!!2056496624.jpg,启用,sku_query
YH12K26B02S11,坐垫二,YH12K26B02S11,坐垫二,琥珀黄,,,,,,,,0,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i1/2056496624/TB2B7IjbfNNTKJjSspkXXaeWFXa_!!2056496624.jpg,启用,sku_query
YH12K27,小章鱼,YH12K27B01S04,小章鱼,小章鱼,,,,,7,7,6,,,,小件产品,成品类 - YH12小玩具类,https://cbu01.alicdn.com/img/ibank/2017/087/706/7989607780_319021538.jpg,启用,sku_query
YH12K3,三号小玩具,YH12K35B01S17,三号小玩具,清仓,,,,,,,,,浙江英禾,,电商仓库,成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260508/8260A7BBF7D74CCAB7DA1A96EFE50E47.png?name=700e01ee-6a66-4a43-a541-93316da98909,启用,sku_query
YH12K30,雪花片,YH12K30B01S03,雪花片,雀羽蓝,,,,,,,,,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01KSbne61I3OIKty1YS_!!0-item_pic.jpg,启用,sku_query
YH12K31,小鸭子手机,YH12K31B02S11,5号小鸭子早教机,豪华版;琥珀黄,,9.51,,0.1,,,,0,英禾,,"桥下仓库,小件产品",成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250522/12CBC74A86974138A8AA7C0A53863DB2.png?name=e404ea95-f547-4210-a49f-2692c906afda,启用,sku_query
YH12K31,小鸭子手机,YH12K31B01S11,小鸭子手机,无,,,,,,,,0,,,"小件产品,数据丢失",成品类 - YH12小玩具类,https://img.alicdn.com/bao/uploaded/i2/2200785690837/O1CN01VWcXuE1I3OIfClFUC_!!0-item_pic.jpg,启用,sku_query
YH12K32,赠品-绘画衣,YH12K32B01S11,赠品-绘画衣,无,,,,,,,,0,,,"小件产品,赠品,数据丢失",成品类 - YH13虚拟类,https://img.alicdn.com/bao/uploaded/i2/2200785690837/O1CN01JdozB81I3OIjBv1qx_!!0-item_pic.jpg,启用,sku_query
YH12K32,赠品-绘画衣,YH12K32B01S09,七号早教机,清仓,,,,,,,,,,,,成品类 - YH12小玩具类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260508/535CCA5406DB422CB306C2F07C5BE18F.png?name=4e39822f-f7f7-40e4-9b76-a9690ea650c1,启用,sku_query
YH12K33,赠品-故事机（随机）,YH12K33B01S11,赠品-故事机（随机）,无,,,,,,,,,,,"小件产品,赠品,数据丢失",成品类 - YH13虚拟类,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01M79Pf41I3OJ54Gnhk_!!0-item_pic.jpg,启用,sku_query
